Probability
0.7
6B.FUT-timestamp,6B.FUT-SBH.ash,6B.FUT-SBH.bsh,6B.FUT-SBL.asl,6B.FUT-SBL.bsl,6B.FUT-RSI,6B.FUT-RSI-9,6B.FUT-RSI-14,6B.FUT-DELTA_RSI,6B.FUT-SBOTH.both,Criteria Result,Predict Result,Hit
2020-01-02 20:00:00+00:00,1.3257,1.3223,1.3216,1.3142,32.75909819705633,22.340425531914615,nan,nan,0.0,False,False
2020-01-03 20:00:00+00:00,1.315,1.3135,1.3079,1.3094,36.752394406338226,26.25831573770656,34.46683414074891,0.6761272750508098,0.002212726995269268,False,False
2020-01-06 20:00:00+00:00,1.3201,1.32,1.3089,1.3159,69.1689420789713,72.48305887076847,43.62653287245902,19.482562328280693,0.002658564375237416,True,False
2020-01-07 20:00:00+00:00,1.3238,1.3164,1.3134,1.312,39.99888317902531,46.4829078029138,53.52758511695641,-15.519654857946115,0.0014454165081780241,False,False
2020-01-08 20:00:00+00:00,1.3194,1.3164,1.3105,1.3108,41.73991263612263,41.65633150677529,50.185583748630116,-12.896533392138402,0.003583136387893517,False,False
2020-01-09 20:00:00+00:00,1.3147,1.3094,1.3037,1.3045,47.21757724810702,25.822289086346373,49.053265006686125,-14.91507396332242,0.002449854539886594,False,False
2020-01-10 20:00:00+00:00,1.3115,1.3121,1.3072,1.3066,43.51517357674529,51.493973270197976,57.535321337679626,-1.1490770261820558,0.000991760756789807,False,False
2020-01-13 20:00:00+00:00,1.3056,1.3029,1.2985,1.2995,43.54416228313234,22.714602520588148,33.16580474801371,-3.4811733424020233,0.002230769230769156,False,False
2020-01-14 20:00:00+00:00,1.3038,1.3057,1.2978,1.2997,59.581861695206584,53.84802960353529,42.58991428908527,-1.013440888975559,0.004461881683206421,False,True
2020-01-15 20:00:00+00:00,1.3066,1.3065,1.3007,1.3025,56.399260629906266,50.93989779058975,65.3040743200371,-19.067540900548337,0.002686108979278633,False,False
2020-01-16 20:00:00+00:00,1.3098,1.3106,1.3049,1.3054,63.99588279815863,68.1239735641235,56.83243201416861,13.900893002223931,0.001375305623471901,True,True,X
2020-01-17 20:00:00+00:00,1.3141,1.3079,1.3048,1.3035,30.840199553243945,36.2514089339425,66.89573584071962,-22.27860786850416,0.00030592734225618043,False,False
2020-01-21 20:00:00+00:00,1.3087,1.3105,1.3017,1.3062,54.28075607178189,76.30055749413467,49.5989917767012,17.91602772886887,0.0026011781807054315,True,True,X
2020-01-22 20:00:00+00:00,1.3149,1.3175,1.3059,1.314,71.52017992760113,72.45407067344122,63.63977346441758,14.856482471067686,0.002511033328260431,True,True,X
2020-01-23 20:00:00+00:00,1.3167,1.3157,1.3138,1.3116,50.84921712287108,52.269504321189906,62.77728764958357,-11.802734931187523,0.0010652058129803452,False,False
2020-01-24 20:00:00+00:00,1.3198,1.3126,1.3099,1.3076,38.82112924312596,37.35623666252952,61.08868149137323,-25.39801873144244,0.0017553232084255275,False,False
2020-01-27 20:00:00+00:00,1.3126,1.3096,1.3077,1.3059,40.732379603767974,53.02637417578563,39.26673110791582,4.644634410732934,0.0006877053564607037,False,False
2020-01-28 20:00:00+00:00,1.3076,1.304,1.3022,1.2994,48.5235895881532,32.44535570339289,33.664077715128855,-1.560102165858872,0.0006906607321004704,False,False
2020-01-29 20:00:00+00:00,1.3046,1.3045,1.3022,1.3007,50.55879623610504,46.41154096315329,50.678498684948636,-9.175167457323539,0.001458621219100271,False,False
2020-01-30 20:00:00+00:00,1.3119,1.3125,1.2995,1.3091,64.54965410537329,70.17105677659879,43.085825548506826,32.390684091745506,0.0016025641025640956,True,True,X
2020-01-31 20:00:00+00:00,1.3156,1.3221,1.311,1.3136,74.38809810444873,62.68233459655589,63.47400123675232,-3.1512716656333097,0.006394153916419245,False,True
2020-02-03 20:00:00+00:00,1.318,1.3079,1.306,1.2998,17.452826152797172,23.214272802014147,48.55726668775507,-25.838721326564688,0.0006885998469779059,False,False
2020-02-04 20:00:00+00:00,1.304,1.3062,1.2955,1.3023,53.74976687791988,48.62241994225963,31.39534337058671,16.62970013165168,0.002763703362505794,False,True
2020-02-05 20:00:00+00:00,1.3085,1.3069,1.3023,1.297,41.66400136863621,63.669645129318994,45.92829198113101,9.833179190249929,0.0006891271056660803,False,False
2020-02-06 20:00:00+00:00,1.3012,1.2991,1.2965,1.2932,27.667693977688838,33.323461520804294,40.601263771569144,0.113458124101399,0.0004620716211012198,False,False
2020-02-07 20:00:00+00:00,1.2959,1.2972,1.2934,1.2894,27.938081280233824,40.03615858652348,44.62622764535577,8.95199826318531,0.0010031638243690538,False,False
2020-02-10 20:00:00+00:00,1.2949,1.2958,1.2885,1.2919,46.94224700738393,57.31134023683185,43.02989317779607,17.852090152275792,0.0010815822002472712,False,True
2020-02-11 20:00:00+00:00,1.2955,1.298,1.2905,1.2939,62.668663508408116,57.89642278669983,50.66471286664736,8.210977519164736,0.002781211372064314,False,True
2020-02-12 20:00:00+00:00,1.3,1.3003,1.2964,1.2965,46.63675762360413,68.69264302919764,53.84996082549029,15.76113661397168,0.00046164499499879504,True,True,X
2020-02-13 20:00:00+00:00,1.3056,1.308,1.2955,1.3024,69.8163283095362,62.30692720402382,40.64518306557714,35.75714816774523,0.0029136635485355203,True,True,X
2020-02-14 20:00:00+00:00,1.3074,1.3059,1.3029,1.3011,59.56424855748808,49.043444847582926,63.955628504121535,-17.0180578980156,0.0016106764841233247,False,False
