Timestamp,Symbol,Action,Open/Close/Add,Cost basis,Quantity,PnL
2020-04-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2587,0.0,287.5
2020-04-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2431,15,
2020-04-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2431,0.0,0.0
2020-04-28 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2486,15,
2020-04-28 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2486,0.0,-553.125
2020-04-30 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2517,13,
2020-04-30 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2517,0.0,674.3749999999854
2020-05-19 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2244,15,
2020-05-19 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2244,0.0,0.0
2020-06-10 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2788,13,
2020-06-10 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2788,0.0,-333.125
2020-06-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2675,15,
2020-06-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2675,0.0,-956.2500000000146
2020-06-23 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2503,15,
2020-06-23 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2503,0.0,150.0
2020-07-01 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2419,12,
2020-07-01 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2419,0.0,487.49999999998545
2020-07-07 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2543,14,
2020-07-07 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2543,0.0,78.75000000001455
2020-07-15 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.264,5,
2020-07-15 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.264,0.0,-153.125
2020-07-20 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.263,10,
2020-07-20 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.263,0.0,181.25
2020-07-24 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2765,15,
2020-07-24 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2765,0.0,346.875
2020-07-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2858,15,
2020-07-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2858,0.0,328.12499999998545
2020-07-28 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2891,15,
2020-07-28 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2891,0.0,421.87500000001455
2020-07-29 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2983,6,
2020-07-29 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2983,0.0,78.75
2020-07-30 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3034,12,
2020-07-30 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3034,0.0,480.00000000001455
2020-08-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3144,11,
2020-08-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3144,0.0,-151.25
2020-08-11 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3121,15,
2020-08-11 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3121,0.0,-581.25
2020-08-13 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.31,15,
2020-08-13 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.31,0.0,-300.00000000001455
2020-08-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3128,9,
2020-08-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3128,0.0,-163.12499999998545
2020-08-18 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3198,5,
2020-08-18 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3198,0.0,146.875
2020-08-26 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3134,15,
2020-08-26 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3134,0.0,740.625
2020-09-01 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.347,7,
2020-09-01 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.347,0.0,-345.625
2020-09-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2986,5,
2020-09-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2986,0.0,-40.625
2020-09-28 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2874,12,
2020-09-28 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2874,0.0,-270.00000000001455
2020-10-02 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2933,15,
2020-10-02 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2933,0.0,-46.875
2020-10-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2971,15,
2020-10-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2971,0.0,131.25000000001455
2020-10-09 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2971,15,
2020-10-09 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2971,0.0,609.3750000000291
2020-10-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3034,11,
2020-10-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3034,0.0,-116.8749999999709
2020-10-19 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2996,15,
2020-10-19 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2996,0.0,-487.5
2020-10-21 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3099,5,
2020-10-21 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3099,0.0,140.625
2020-11-03 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2991,13,
2020-11-03 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2991,0.0,300.62500000001455
2020-11-04 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3045,15,
2020-11-04 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3045,0.0,-525.0
2020-11-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3087,14,
2020-11-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3087,0.0,533.75
2020-11-10 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3253,13,
2020-11-10 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3253,0.0,-16.250000000014552
2020-11-17 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3262,15,
2020-11-17 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3262,0.0,-75.0
2020-11-18 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3279,15,
2020-11-18 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3279,0.0,-84.37500000001455
2020-11-23 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3395,5,
2020-11-23 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3395,0.0,-237.5
2020-12-03 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3451,5,
2020-12-03 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3451,0.0,15.625
2020-12-09 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3452,8,
2020-12-09 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3452,0.0,-275.0
2020-12-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3415,13,
2020-12-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3415,0.0,-633.75
2020-12-15 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3376,15,
2020-12-15 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3376,0.0,806.2500000000146
2020-12-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.356,5,
2020-12-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.356,0.0,-181.25
2020-12-30 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3601,12,
2020-12-30 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3601,0.0,180.00000000001455
2020-12-31 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3667,15,
2020-12-31 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3667,0.0,131.2500000000291
2021-01-12 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.36,13,
2021-01-12 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.36,0.0,576.8750000000146
2021-01-26 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3698,15,
2021-01-26 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3698,0.0,421.87500000001455
2021-01-29 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.373,15,
2021-01-29 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.373,0.0,-271.875
2021-02-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3699,15,
2021-02-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3699,0.0,384.3750000000291
2021-02-15 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3911,9,
2021-02-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3911,0.0,-11.25
2021-02-18 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3953,5,
2021-02-18 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3953,0.0,75.0
2021-02-19 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4017,10,
2021-02-19 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4017,0.0,-62.49999999998545
2021-02-22 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4029,15,
2021-02-22 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4029,0.0,309.375
2021-03-11 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.396,9,
2021-03-11 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.396,0.0,185.625
2021-03-29 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3827,15,
2021-03-29 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3827,0.0,-553.125
2021-03-31 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3771,15,
2021-03-31 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3771,0.0,140.625
2021-04-01 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3795,15,
2021-04-01 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3795,0.0,365.62499999998545
2021-04-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3879,9,
2021-04-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3879,0.0,168.75
2021-04-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3756,15,
2021-04-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3756,0.0,215.62499999998545
2021-04-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3806,15,
2021-04-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3806,0.0,281.24999999998545
2021-04-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3907,15,
2021-04-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3907,0.0,0.0
2021-05-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3908,15,
2021-05-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3908,0.0,9.375
2021-05-07 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3956,12,
2021-05-07 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3956,0.0,322.5
2021-05-11 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4153,15,
2021-05-11 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4153,0.0,-46.875
2021-05-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.409,11,
2021-05-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.409,0.0,61.87499999998545
2021-05-21 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4203,15,
2021-05-21 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4203,0.0,-496.8749999999709
2021-05-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4157,15,
2021-05-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4157,0.0,431.2499999999709
2021-06-04 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4179,9,
2021-06-04 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4179,0.0,-106.875
2021-06-07 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4175,15,
2021-06-07 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4175,0.0,65.625
2021-06-10 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.4149,15,
2021-06-10 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.4149,0.0,243.75
2021-06-23 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3984,13,
2021-06-23 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3984,0.0,-154.375
2021-07-09 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3842,9,
2021-07-09 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3842,0.0,326.25
2021-07-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3888,11,
2021-07-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3888,0.0,-165.0
2021-07-22 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.377,7,
2021-07-22 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.377,0.0,-30.624999999992724
2021-07-23 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3768,15,
2021-07-23 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3768,0.0,-159.375
2021-07-26 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.378,15,
2021-07-26 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.378,0.0,403.12500000001455
2021-07-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3826,15,
2021-07-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3826,0.0,543.75
2021-08-03 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3924,15,
2021-08-03 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3924,0.0,-75.0000000000291
2021-08-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3866,15,
2021-08-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3866,0.0,-215.62499999998545
2021-08-24 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3713,15,
2021-08-24 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3713,0.0,187.50000000001455
2021-08-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3725,15,
2021-08-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3725,0.0,262.49999999998545
2021-09-01 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3788,11,
2021-09-01 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3788,0.0,-116.875
2021-09-03 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3851,15,
2021-09-03 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3851,0.0,75.00000000001455
2021-09-09 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3838,8,
2021-09-09 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3838,0.0,20.0
2021-09-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3906,11,
2021-09-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3906,0.0,-646.2500000000146
2021-09-23 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3726,5,
2021-09-23 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3726,0.0,-3.124999999992724
2021-09-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3708,15,
2021-09-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3708,0.0,-18.750000000014552
2021-10-04 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3607,9,
2021-10-04 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3607,0.0,-5.625
2021-10-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3623,15,
2021-10-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3623,0.0,0.0
2021-10-08 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3642,14,
2021-10-08 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3642,0.0,-148.75
2021-10-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3716,9,
2021-10-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3716,0.0,-247.5
2021-10-15 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3735,15,
2021-10-15 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3735,0.0,168.75
2021-10-19 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3812,8,
2021-10-19 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3812,0.0,-85.0
2021-10-26 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3807,15,
2021-10-26 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3807,0.0,-403.125
2021-11-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3446,15,
2021-11-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3446,0.0,-206.25
2021-11-17 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3455,15,
2021-11-17 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3455,0.0,356.25000000001455
2021-12-02 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.333,15,
2021-12-02 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.333,0.0,-281.24999999998545
2021-12-13 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3253,15,
2021-12-13 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3253,0.0,-365.62500000001455
2021-12-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3257,15,
2021-12-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3257,0.0,-281.25000000001455
2021-12-15 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3261,15,
2021-12-15 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3261,0.0,46.875
2021-12-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3353,5,
2021-12-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3353,0.0,-84.375
2021-12-22 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3304,11,
2021-12-22 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3304,0.0,391.875
2021-12-27 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3412,15,
2021-12-27 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3412,0.0,281.25000000001455
2021-12-28 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3447,15,
2021-12-28 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3447,0.0,-140.625
2021-12-30 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3512,13,
2021-12-30 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3512,0.0,-154.375
2022-01-05 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3536,15,
2022-01-05 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3536,0.0,84.37500000001455
2022-01-12 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3633,15,
2022-01-12 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3633,0.0,703.1250000000146
2022-02-01 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3476,15,
2022-02-01 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3476,0.0,403.12500000001455
2022-02-03 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3574,15,
2022-02-03 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3574,0.0,140.62500000001455
2022-02-09 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3573,15,
2022-02-09 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3573,0.0,-365.62500000001455
2022-02-10 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3574,10,
2022-02-10 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3574,0.0,-131.25
2022-02-11 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3579,15,
2022-02-11 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3579,0.0,-290.625
2022-02-17 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3623,13,
2022-02-17 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3623,0.0,-56.87500000001455
2022-03-16 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3086,15,
2022-03-16 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3086,0.0,487.49999999998545
2022-03-22 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3229,8,
2022-03-22 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3229,0.0,115.0
2022-03-30 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3155,15,
2022-03-30 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3155,0.0,-215.62499999998545
2022-04-14 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3095,15,
2022-04-14 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3095,0.0,-318.75000000001455
2022-04-20 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.3053,15,
2022-04-20 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.3053,0.0,75.0
2022-05-03 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2558,15,
2022-05-03 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2558,0.0,-562.5
2022-05-04 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.253,15,
2022-05-04 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.253,0.0,946.875
2022-05-17 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2489,5,
2022-05-17 20:00:00+00:00,6B.FUT,MARKET_SELL,Close,1.2489,0.0,12.5
2022-05-19 12:00:00+00:00,6B.FUT,MARKET_BUY,Open,1.2428,15,
